timestamp,detections,path,count,Event.System.Provider,Event ID,Record ID,Computer,Event Data
2026-09-15T20:09:15+01:00,"Command Injection Attempt (endpoint-based, payload not visible in GET/POST log)",apache/access.log,1,Apache-WebLog,HTTP,193,DESKTOP-JC89B03,"SourceIp: 192.168.20.1
User: 192.168.20.1
HttpMethod: POST
HttpPath: /DVWA/vulnerabilities/exec/
HttpStatus: 302
UserAgent: curl/8.20.0"
2026-09-15T20:09:45+01:00,Path Traversal Attempt,apache/access.log,1,Apache-WebLog,HTTP,194,DESKTOP-JC89B03,"SourceIp: 192.168.20.1
User: 192.168.20.1
HttpMethod: GET
HttpPath: /DVWA/vulnerabilities/fi/?page=../../../../etc/passwd
HttpStatus: 302
UserAgent: curl/8.20.0"
2026-09-15T20:10:02+01:00,Cross-Site Scripting (XSS) Attempt,apache/access.log,1,Apache-WebLog,HTTP,195,DESKTOP-JC89B03,"SourceIp: 192.168.20.1
User: 192.168.20.1
HttpMethod: GET
HttpPath: /DVWA/vulnerabilities/xss_r/?name=<script>alert(1)</script>
HttpStatus: 302
UserAgent: curl/8.20.0"
2026-09-15T20:11:20+01:00,SQL Injection Attempt,apache/access.log,1,Apache-WebLog,HTTP,196,DESKTOP-JC89B03,"SourceIp: 192.168.20.1
User: 192.168.20.1
HttpMethod: GET
HttpPath: /DVWA/vulnerabilities/sqli/?id=1%27+OR+%271%27%3d%271&Submit=Submit
HttpStatus: 302
UserAgent: curl/8.20.0"
2026-09-15T21:06:17+01:00,Path Traversal Attempt,apache/access.log,1,Apache-WebLog,HTTP,203,DESKTOP-JC89B03,"SourceIp: 192.168.20.1
User: 192.168.20.1
HttpMethod: GET
HttpPath: /DVWA/vulnerabilities/fi/?page=../../../../etc/passwd
HttpStatus: 200
UserAgent: curl/8.20.0"
2026-09-15T21:07:54+01:00,Path Traversal Attempt,apache/access.log,1,Apache-WebLog,HTTP,204,DESKTOP-JC89B03,"SourceIp: 192.168.20.1
User: 192.168.20.1
HttpMethod: GET
HttpPath: /DVWA/vulnerabilities/fi/?page=C%3a%2fwindows%2fwin.ini
HttpStatus: 200
UserAgent: curl/8.20.0"
2026-09-15T21:08:42+01:00,Cross-Site Scripting (XSS) Attempt,apache/access.log,1,Apache-WebLog,HTTP,205,DESKTOP-JC89B03,"SourceIp: 192.168.20.1
User: 192.168.20.1
HttpMethod: GET
HttpPath: /DVWA/vulnerabilities/xss_r/?name=<script>alert(1)</script>
HttpStatus: 200
UserAgent: curl/8.20.0"
2026-09-15T21:08:54+01:00,SQL Injection Attempt,apache/access.log,1,Apache-WebLog,HTTP,206,DESKTOP-JC89B03,"SourceIp: 192.168.20.1
User: 192.168.20.1
HttpMethod: GET
HttpPath: /DVWA/vulnerabilities/sqli/?id=1%27+OR+%271%27%3d%271&Submit=Submit
HttpStatus: 200
UserAgent: curl/8.20.0"
2026-09-15T21:09:01+01:00,"Command Injection Attempt (endpoint-based, payload not visible in GET/POST log)",apache/access.log,1,Apache-WebLog,HTTP,207,DESKTOP-JC89B03,"SourceIp: 192.168.20.1
User: 192.168.20.1
HttpMethod: GET
HttpPath: /DVWA/vulnerabilities/exec/?ip=127.0.0.1;whoami&Submit=Submit
HttpStatus: 200
UserAgent: curl/8.20.0"
2026-09-15T21:10:57+01:00,"Command Injection Attempt (endpoint-based, payload not visible in GET/POST log)",apache/access.log,1,Apache-WebLog,HTTP,208,DESKTOP-JC89B03,"SourceIp: 192.168.20.1
User: 192.168.20.1
HttpMethod: POST
HttpPath: /DVWA/vulnerabilities/exec/
HttpStatus: 200
UserAgent: curl/8.20.0"
